txn_id,customer_id,product_id,ts,date,month,country,region,category,status,currency,amount,amount_usd
t0005870,c01402,p0059,2025-09-12 23:50:00+00:00,2025-09-12,2025-09,ES,EU,electronics,paid,USD,221.22,221.22
t0019909,c01192,p0006,2025-09-13 00:15:00+00:00,2025-09-13,2025-09,FR,EU,electronics,paid,EUR,68.46,73.9368
t0021091,c01385,p0008,2025-09-13 02:49:00+00:00,2025-09-13,2025-09,NL,EU,toys,refunded,EUR,67.22,72.5976
t0003267,c02027,p0093,2025-09-13 04:29:00+00:00,2025-09-13,2025-09,NL,EU,beauty,paid,MXN,60.8,3.5264
t0008160,c01577,p0091,2025-09-13 05:30:00+00:00,2025-09-13,2025-09,,,electronics,paid,EUR,214.36,231.50880000000004
t0000350,c03030,p0053,2025-09-13 05:57:00+00:00,2025-09-13,2025-09,US,,sports,paid,BRL,30.04,5.4072
t0001069,c03251,p0103,2025-09-13 06:14:00+00:00,2025-09-13,2025-09,SE,EU,books,paid,USD,20.01,20.01
t0008313,c00601,p0077,2025-09-13 06:46:00+00:00,2025-09-13,2025-09,US,,beauty,paid,USD,27.55,27.55
t0012294,c01297,p0044,2025-09-13 07:26:00+00:00,2025-09-13,2025-09,US,,toys,paid,EUR,34.63,37.400400000000005
t0003462,c03373,p0062,2025-09-13 07:39:00+00:00,2025-09-13,2025-09,FR,EU,books,paid,EUR,6.19,6.685200000000001
t0019950,c02455,p0069,2025-09-13 07:44:00+00:00,2025-09-13,2025-09,US,,electronics,paid,MXN,210.05,12.182900000000002
t0004351,c00393,p0048,2025-09-13 07:48:00+00:00,2025-09-13,2025-09,US,,clothing,paid,EUR,57.56,62.16480000000001
t0010219,c02817,p0105,2025-09-13 08:00:00+00:00,2025-09-13,2025-09,US,,toys,paid,USD,23.61,23.61
t0007961,c01635,p0010,2025-09-13 08:02:00+00:00,2025-09-13,2025-09,PT,EU,beauty,paid,USD,62.17,62.17
t0019422,c01538,p0034,2025-09-13 08:13:00+00:00,2025-09-13,2025-09,SE,EU,sports,paid,EUR,78.0,84.24000000000001
t0017255,c01852,p0086,2025-09-13 08:20:00+00:00,2025-09-13,2025-09,BR,LATAM,books,paid,EUR,17.11,18.4788
t0011847,c01246,p0105,2025-09-13 09:06:00+00:00,2025-09-13,2025-09,US,,toys,paid,EUR,34.54,37.303200000000004
t0007296,c01803,p0070,2025-09-13 09:10:00+00:00,2025-09-13,2025-09,US,,sports,refunded,USD,89.16,89.16
t0009103,c01621,p0083,2025-09-13 09:13:00+00:00,2025-09-13,2025-09,MX,LATAM,books,paid,USD,46.3,46.3
t0020458,c02111,p0036,2025-09-13 09:33:00+00:00,2025-09-13,2025-09,ES,EU,beauty,paid,EUR,26.29,28.3932
t0018179,c01962,p0009,2025-09-13 09:40:00+00:00,2025-09-13,2025-09,CA,,home,paid,EUR,72.75,78.57000000000001
t0015620,c00680,p0045,2025-09-13 09:48:00+00:00,2025-09-13,2025-09,US,,books,paid,USD,25.36,25.36
t0006710,c01585,p0097,2025-09-13 09:52:00+00:00,2025-09-13,2025-09,US,,clothing,refunded,EUR,26.84,28.9872
t0009715,c03142,p0093,2025-09-13 10:00:00+00:00,2025-09-13,2025-09,US,,beauty,paid,USD,61.27,61.27
t0020392,c00277,p0051,2025-09-13 10:00:00+00:00,2025-09-13,2025-09,IT,EU,sports,paid,USD,18.79,18.79
t0007937,c01125,p0091,2025-09-13 10:44:00+00:00,2025-09-13,2025-09,US,,electronics,cancelled,MXN,139.63,8.09854
t0000210,c03018,p0074,2025-09-13 10:51:00+00:00,2025-09-13,2025-09,US,,beauty,paid,USD,42.45,42.45
t0019898,c00799,p0041,2025-09-13 10:51:00+00:00,2025-09-13,2025-09,MX,LATAM,electronics,paid,EUR,217.5,234.9
t0021665,c00814,p0065,2025-09-13 11:15:00+00:00,2025-09-13,2025-09,PE,LATAM,books,paid,EUR,29.19,31.525200000000005
t0008079,c01098,p0078,2025-09-13 11:29:00+00:00,2025-09-13,2025-09,IT,EU,electronics,paid,USD,295.53,295.53
t0016867,c02917,p0092,2025-09-13 11:48:00+00:00,2025-09-13,2025-09,MX,LATAM,beauty,paid,BRL,41.12,7.401599999999999
t0009475,c01059,p0100,2025-09-13 11:56:00+00:00,2025-09-13,2025-09,US,,electronics,paid,BRL,390.35,70.263
t0007941,c00668,p0011,2025-09-13 12:04:00+00:00,2025-09-13,2025-09,US,,electronics,refunded,MXN,266.68,15.467440000000002
t0013320,c00792,p0086,2025-09-13 12:20:00+00:00,2025-09-13,2025-09,,,books,paid,USD,53.95,53.95
t0013281,c01960,p0095,2025-09-13 12:27:00+00:00,2025-09-13,2025-09,US,,beauty,paid,USD,29.38,29.38
t0008542,c01775,p0074,2025-09-13 12:30:00+00:00,2025-09-13,2025-09,US,,beauty,paid,USD,29.58,29.58
t0008478,c00428,p0009,2025-09-13 12:36:00+00:00,2025-09-13,2025-09,PT,EU,home,refunded,BRL,71.08,12.7944
t0002156,c02505,p0099,2025-09-13 12:51:00+00:00,2025-09-13,2025-09,PT,EU,electronics,cancelled,USD,77.07,77.07
t0002043,c01085,p0058,2025-09-13 13:14:00+00:00,2025-09-13,2025-09,CL,LATAM,electronics,refunded,USD,194.93,194.93
t0009270,c02475,p0080,2025-09-13 13:50:00+00:00,2025-09-13,2025-09,CA,,electronics,paid,MXN,345.08,20.01464
t0000598,c00967,p0023,2025-09-13 13:52:00+00:00,2025-09-13,2025-09,FR,EU,books,paid,USD,20.93,20.93
t0003006,c00935,p0116,2025-09-13 14:05:00+00:00,2025-09-13,2025-09,US,,toys,paid,BRL,39.45,7.101
t0000264,c01538,p0094,2025-09-13 14:07:00+00:00,2025-09-13,2025-09,SE,EU,home,cancelled,USD,159.09,159.09
t0011723,c02661,p0079,2025-09-13 14:08:00+00:00,2025-09-13,2025-09,SE,EU,books,paid,USD,10.02,10.02
t0013690,c03400,p0097,2025-09-13 14:17:00+00:00,2025-09-13,2025-09,MX,LATAM,clothing,refunded,USD,66.89,66.89
t0020040,c02932,p0074,2025-09-13 14:53:00+00:00,2025-09-13,2025-09,CL,LATAM,beauty,paid,USD,22.76,22.76
t0008368,c01719,p0073,2025-09-13 16:03:00+00:00,2025-09-13,2025-09,SE,EU,electronics,refunded,EUR,381.11,411.59880000000004
t0002793,c02324,p0080,2025-09-13 16:18:00+00:00,2025-09-13,2025-09,US,,electronics,refunded,BRL,147.19,26.4942
t0018162,c01567,p0002,2025-09-13 16:57:00+00:00,2025-09-13,2025-09,NL,EU,sports,paid,USD,139.5,139.5
t0015938,c00951,p0109,2025-09-13 17:02:00+00:00,2025-09-13,2025-09,PT,EU,books,paid,MXN,42.35,2.4563
t0000914,c01765,p0010,2025-09-13 17:12:00+00:00,2025-09-13,2025-09,AR,LATAM,beauty,paid,BRL,23.29,4.1922
t0002938,c01014,p0009,2025-09-13 17:13:00+00:00,2025-09-13,2025-09,US,,home,refunded,USD,35.85,35.85
t0018898,c00633,p0007,2025-09-13 17:59:00+00:00,2025-09-13,2025-09,CL,LATAM,electronics,paid,MXN,376.66,21.846280000000004
t0018140,c02373,p0025,2025-09-13 18:04:00+00:00,2025-09-13,2025-09,US,,clothing,refunded,USD,89.21,89.21
t0007277,c01971,p0068,2025-09-13 18:17:00+00:00,2025-09-13,2025-09,CL,LATAM,beauty,paid,EUR,76.69,82.82520000000001
t0001279,c01801,p0040,2025-09-13 18:57:00+00:00,2025-09-13,2025-09,PT,EU,clothing,paid,USD,57.33,57.33
t0008048,c03179,p0116,2025-09-13 19:04:00+00:00,2025-09-13,2025-09,AR,LATAM,toys,refunded,EUR,38.58,41.6664
t0003645,c01276,p0020,2025-09-13 19:14:00+00:00,2025-09-13,2025-09,IT,EU,books,paid,EUR,13.39,14.461200000000002
t0018791,c03307,p0008,2025-09-13 19:17:00+00:00,2025-09-13,2025-09,BR,LATAM,toys,refunded,BRL,31.8,5.724
t0017731,c01579,p0065,2025-09-13 19:23:00+00:00,2025-09-13,2025-09,,,books,paid,USD,15.33,15.33
t0010470,c03125,p0065,2025-09-13 19:24:00+00:00,2025-09-13,2025-09,PT,EU,books,paid,USD,26.27,26.27
t0004038,c01574,p0056,2025-09-13 19:31:00+00:00,2025-09-13,2025-09,FR,EU,sports,paid,USD,24.31,24.31
t0017556,c01239,p0052,2025-09-13 19:32:00+00:00,2025-09-13,2025-09,PE,LATAM,beauty,refunded,USD,20.84,20.84
t0015890,c02213,p0015,2025-09-13 19:53:00+00:00,2025-09-13,2025-09,CA,,electronics,paid,EUR,405.17,437.58360000000005
t0014005,c02540,p0088,2025-09-13 20:29:00+00:00,2025-09-13,2025-09,US,,home,paid,USD,52.78,52.78
t0007367,c03353,p0075,2025-09-13 20:45:00+00:00,2025-09-13,2025-09,ES,EU,beauty,refunded,USD,36.22,36.22
t0020176,c00015,p0071,2025-09-13 20:53:00+00:00,2025-09-13,2025-09,DE,EU,beauty,cancelled,BRL,22.5,4.05
t0021229,c01597,p0008,2025-09-13 20:59:00+00:00,2025-09-13,2025-09,ES,EU,toys,paid,USD,22.87,22.87
t0006964,c00540,p0093,2025-09-13 21:00:00+00:00,2025-09-13,2025-09,MX,LATAM,beauty,paid,EUR,68.29,73.7532
t0015097,c02441,p0018,2025-09-13 21:01:00+00:00,2025-09-13,2025-09,DE,EU,clothing,paid,BRL,75.81,13.6458
t0012230,c02140,p0086,2025-09-13 21:04:00+00:00,2025-09-13,2025-09,US,,books,paid,MXN,27.52,1.59616
t0001459,c01216,p0113,2025-09-13 21:05:00+00:00,2025-09-13,2025-09,US,,sports,paid,EUR,66.89,72.2412
t0013755,c03293,p0004,2025-09-13 21:11:00+00:00,2025-09-13,2025-09,CA,,home,refunded,USD,76.22,76.22
t0019440,c03120,p0058,2025-09-13 21:16:00+00:00,2025-09-13,2025-09,DE,EU,electronics,paid,USD,152.6,152.6
t0012443,c00347,p0091,2025-09-13 21:19:00+00:00,2025-09-13,2025-09,CL,LATAM,electronics,paid,USD,1324.41,1324.41
t0003988,c02261,p0073,2025-09-13 21:24:00+00:00,2025-09-13,2025-09,ES,EU,electronics,cancelled,USD,94.72,94.72
t0021157,c00398,p0065,2025-09-13 21:30:00+00:00,2025-09-13,2025-09,PT,EU,books,paid,USD,22.93,22.93
t0020830,c01398,p0028,2025-09-13 21:40:00+00:00,2025-09-13,2025-09,CA,,clothing,refunded,USD,77.34,77.34
t0014645,c01105,p0052,2025-09-13 21:43:00+00:00,2025-09-13,2025-09,SE,EU,beauty,refunded,USD,50.61,50.61
t0002866,c00734,p0060,2025-09-13 21:44:00+00:00,2025-09-13,2025-09,PT,EU,books,paid,BRL,7.68,1.3823999999999999
t0007668,c01283,p0044,2025-09-13 21:53:00+00:00,2025-09-13,2025-09,MX,LATAM,toys,paid,EUR,37.86,40.8888
t0013642,c02768,p0005,2025-09-13 21:57:00+00:00,2025-09-13,2025-09,ES,EU,electronics,paid,EUR,227.13,245.30040000000002
t0004855,c00237,p0120,2025-09-13 22:13:00+00:00,2025-09-13,2025-09,US,,clothing,cancelled,USD,129.64,129.64
t0019493,c02370,p0095,2025-09-13 23:17:00+00:00,2025-09-13,2025-09,AR,LATAM,beauty,refunded,MXN,81.24,4.71192
t0004851,c02108,p0028,2025-09-13 23:41:00+00:00,2025-09-13,2025-09,CO,LATAM,clothing,paid,EUR,17.32,18.7056
t0010938,c03142,p0093,2025-09-13 23:49:00+00:00,2025-09-13,2025-09,US,,beauty,paid,MXN,47.45,2.7521000000000004
t0003283,c01957,p0086,2025-09-13 23:59:00+00:00,2025-09-13,2025-09,PE,LATAM,books,refunded,EUR,20.69,22.345200000000002
t0019247,c02521,p0011,2025-09-14 01:48:00+00:00,2025-09-14,2025-09,PT,EU,electronics,paid,BRL,130.0,23.4
t0001246,c02203,p0042,2025-09-14 05:08:00+00:00,2025-09-14,2025-09,CA,,clothing,refunded,EUR,21.12,22.809600000000003
t0006450,c03133,p0035,2025-09-14 06:57:00+00:00,2025-09-14,2025-09,BR,LATAM,sports,paid,USD,43.24,43.24
t0011873,c02102,p0085,2025-09-14 07:22:00+00:00,2025-09-14,2025-09,FR,EU,books,paid,USD,13.4,13.4
t0003160,c01557,p0104,2025-09-14 08:15:00+00:00,2025-09-14,2025-09,FR,EU,clothing,paid,USD,38.45,38.45
t0010532,c02859,p0032,2025-09-14 08:36:00+00:00,2025-09-14,2025-09,ES,EU,electronics,refunded,USD,242.63,242.63
t0017369,c02070,p0004,2025-09-14 08:37:00+00:00,2025-09-14,2025-09,MX,LATAM,home,paid,MXN,34.34,1.9917200000000004
t0021206,c02843,p0028,2025-09-14 08:42:00+00:00,2025-09-14,2025-09,CA,,clothing,paid,MXN,168.71,9.78518
t0015260,c03252,p0077,2025-09-14 09:16:00+00:00,2025-09-14,2025-09,BR,LATAM,beauty,paid,USD,132.7,132.7
t0005419,c01702,p0043,2025-09-14 10:25:00+00:00,2025-09-14,2025-09,DE,EU,electronics,refunded,EUR,342.26,369.6408
t0003454,c03051,p0105,2025-09-14 10:31:00+00:00,2025-09-14,2025-09,US,,toys,paid,BRL,25.54,4.5972
t0001819,c01968,p0077,2025-09-14 10:32:00+00:00,2025-09-14,2025-09,AR,LATAM,beauty,paid,USD,38.56,38.56
t0012328,c01739,p0024,2025-09-14 10:36:00+00:00,2025-09-14,2025-09,MX,LATAM,books,paid,USD,36.09,36.09
t0003081,c00725,p0025,2025-09-14 10:37:00+00:00,2025-09-14,2025-09,IT,EU,clothing,paid,USD,22.94,22.94
t0002032,c01228,p0062,2025-09-14 10:43:00+00:00,2025-09-14,2025-09,MX,LATAM,books,paid,BRL,16.07,2.8926
t0019797,c02385,p0087,2025-09-14 10:46:00+00:00,2025-09-14,2025-09,US,,beauty,paid,MXN,51.35,2.9783000000000004
t0016498,c02959,p0080,2025-09-14 11:04:00+00:00,2025-09-14,2025-09,US,,electronics,paid,BRL,292.57,52.6626
t0012221,c01813,p0051,2025-09-14 11:22:00+00:00,2025-09-14,2025-09,FR,EU,sports,paid,EUR,53.89,58.20120000000001
t0015517,c02038,p0081,2025-09-14 11:27:00+00:00,2025-09-14,2025-09,US,,toys,paid,USD,22.15,22.15
t0014135,c02550,p0048,2025-09-14 11:32:00+00:00,2025-09-14,2025-09,US,,clothing,paid,MXN,34.58,2.00564
t0017334,c01827,p0012,2025-09-14 12:02:00+00:00,2025-09-14,2025-09,FR,EU,sports,paid,USD,72.4,72.4
t0013829,c03076,p0008,2025-09-14 12:05:00+00:00,2025-09-14,2025-09,AR,LATAM,toys,paid,USD,31.25,31.25
t0000541,c03378,p0111,2025-09-14 12:25:00+00:00,2025-09-14,2025-09,US,,books,paid,USD,34.36,34.36
t0017225,c01548,p0015,2025-09-14 12:37:00+00:00,2025-09-14,2025-09,CO,LATAM,electronics,refunded,USD,347.52,347.52
t0008120,c01803,p0066,2025-09-14 12:37:00+00:00,2025-09-14,2025-09,US,,home,refunded,USD,39.13,39.13
t0014357,c02829,p0045,2025-09-14 12:39:00+00:00,2025-09-14,2025-09,ES,EU,books,paid,EUR,15.16,16.3728
t0003064,c00168,p0083,2025-09-14 13:02:00+00:00,2025-09-14,2025-09,NL,EU,books,paid,USD,19.91,19.91
t0004176,c00233,p0050,2025-09-14 13:25:00+00:00,2025-09-14,2025-09,CL,LATAM,electronics,paid,USD,480.97,480.97
t0011431,c00587,p0022,2025-09-14 13:33:00+00:00,2025-09-14,2025-09,BR,LATAM,electronics,paid,EUR,239.26,258.4008
t0019995,c02693,p0095,2025-09-14 13:33:00+00:00,2025-09-14,2025-09,MX,LATAM,beauty,paid,USD,64.03,64.03
t0005346,c01106,p0088,2025-09-14 13:38:00+00:00,2025-09-14,2025-09,CA,,home,refunded,MXN,176.76,10.25208
t0001927,c00258,p0067,2025-09-14 13:42:00+00:00,2025-09-14,2025-09,NL,EU,electronics,paid,EUR,210.87,227.73960000000002
t0017019,c00362,p0035,2025-09-14 14:15:00+00:00,2025-09-14,2025-09,MX,LATAM,sports,paid,USD,132.54,132.54
t0010655,c01504,p0001,2025-09-14 14:20:00+00:00,2025-09-14,2025-09,IT,EU,books,refunded,USD,29.43,29.43
t0004127,c02186,p0056,2025-09-14 14:24:00+00:00,2025-09-14,2025-09,CO,LATAM,sports,paid,EUR,45.64,49.2912
t0021479,c00603,p0101,2025-09-14 14:40:00+00:00,2025-09-14,2025-09,,,electronics,paid,MXN,163.11,9.46038
t0013198,c01950,p0059,2025-09-14 14:47:00+00:00,2025-09-14,2025-09,CL,LATAM,electronics,paid,BRL,118.95,21.411
t0014816,c03469,p0073,2025-09-14 14:53:00+00:00,2025-09-14,2025-09,PE,LATAM,electronics,refunded,EUR,190.49,205.72920000000002
t0003063,c02155,p0031,2025-09-14 15:10:00+00:00,2025-09-14,2025-09,PT,EU,home,paid,USD,133.74,133.74
t0006103,c02783,p0109,2025-09-14 15:19:00+00:00,2025-09-14,2025-09,CA,,books,refunded,MXN,7.36,0.42688000000000004
t0006473,c02562,p0012,2025-09-14 16:00:00+00:00,2025-09-14,2025-09,MX,LATAM,sports,paid,USD,90.87,90.87
t0017352,c03222,p0070,2025-09-14 16:11:00+00:00,2025-09-14,2025-09,ES,EU,sports,paid,USD,45.4,45.4
t0003803,c00172,p0055,2025-09-14 16:38:00+00:00,2025-09-14,2025-09,US,,home,paid,USD,83.45,83.45
t0013001,c00255,p0105,2025-09-14 17:05:00+00:00,2025-09-14,2025-09,PT,EU,toys,paid,MXN,21.16,1.2272800000000001
t0020591,c03365,p0062,2025-09-14 17:26:00+00:00,2025-09-14,2025-09,BR,LATAM,books,paid,MXN,48.03,2.78574
t0014441,c00152,p0083,2025-09-14 17:28:00+00:00,2025-09-14,2025-09,US,,books,refunded,USD,19.01,19.01
t0011047,c00009,p0102,2025-09-14 17:55:00+00:00,2025-09-14,2025-09,BR,LATAM,home,paid,EUR,17.99,19.429199999999998
t0000201,c00317,p0003,2025-09-14 18:42:00+00:00,2025-09-14,2025-09,IT,EU,beauty,paid,EUR,50.89,54.961200000000005
t0008593,c01293,p0113,2025-09-14 18:57:00+00:00,2025-09-14,2025-09,CO,LATAM,sports,refunded,USD,85.89,85.89
t0002772,c00475,p0093,2025-09-14 19:06:00+00:00,2025-09-14,2025-09,CL,LATAM,beauty,refunded,EUR,27.26,29.440800000000003
t0012560,c02290,p0096,2025-09-14 19:16:00+00:00,2025-09-14,2025-09,CA,,clothing,paid,USD,114.37,114.37
t0017866,c02263,p0049,2025-09-14 19:40:00+00:00,2025-09-14,2025-09,PE,LATAM,home,paid,USD,74.5,74.5
t0014879,c02991,p0005,2025-09-14 19:43:00+00:00,2025-09-14,2025-09,CL,LATAM,electronics,refunded,MXN,368.72,21.38576
t0021042,c02338,p0039,2025-09-14 19:43:00+00:00,2025-09-14,2025-09,US,,home,paid,USD,65.57,65.57
t0021742,c00557,p0018,2025-09-14 20:05:00+00:00,2025-09-14,2025-09,AR,LATAM,clothing,paid,USD,43.2,43.2
t0017409,c01850,p0050,2025-09-14 20:13:00+00:00,2025-09-14,2025-09,US,,electronics,refunded,USD,410.52,410.52
t0005674,c01566,p0027,2025-09-14 20:19:00+00:00,2025-09-14,2025-09,CL,LATAM,electronics,refunded,EUR,326.69,352.8252
t0014067,c00112,p0119,2025-09-14 20:23:00+00:00,2025-09-14,2025-09,FR,EU,toys,paid,USD,15.98,15.98
t0007820,c00071,p0065,2025-09-14 20:24:00+00:00,2025-09-14,2025-09,MX,LATAM,books,paid,EUR,16.57,17.8956
t0020424,c02868,p0018,2025-09-14 20:38:00+00:00,2025-09-14,2025-09,MX,LATAM,clothing,paid,EUR,62.06,67.02480000000001
t0016170,c01294,p0075,2025-09-14 20:41:00+00:00,2025-09-14,2025-09,US,,beauty,paid,USD,56.16,56.16
t0007237,c03467,p0088,2025-09-14 20:45:00+00:00,2025-09-14,2025-09,US,,home,paid,EUR,67.02,72.3816
t0003400,c02600,p0109,2025-09-14 20:57:00+00:00,2025-09-14,2025-09,US,,books,paid,USD,17.55,17.55
t0010447,c02651,p0013,2025-09-14 21:06:00+00:00,2025-09-14,2025-09,ES,EU,toys,paid,EUR,12.16,13.132800000000001
t0015958,c03280,p0083,2025-09-14 21:11:00+00:00,2025-09-14,2025-09,AR,LATAM,books,paid,USD,12.18,12.18
t0021850,c02181,p0096,2025-09-14 21:42:00+00:00,2025-09-14,2025-09,AR,LATAM,clothing,paid,USD,83.97,83.97
t0010154,c02126,p0108,2025-09-14 21:46:00+00:00,2025-09-14,2025-09,CA,,beauty,paid,USD,13.1,13.1
t0018980,c00346,p0060,2025-09-14 21:52:00+00:00,2025-09-14,2025-09,AR,LATAM,books,paid,MXN,17.06,0.98948
t0018114,c01736,p0100,2025-09-14 22:08:00+00:00,2025-09-14,2025-09,US,,electronics,paid,USD,214.25,214.25
t0001080,c02562,p0118,2025-09-14 22:27:00+00:00,2025-09-14,2025-09,MX,LATAM,electronics,cancelled,BRL,323.72,58.269600000000004
t0000983,c00111,p0025,2025-09-14 22:48:00+00:00,2025-09-14,2025-09,ES,EU,clothing,refunded,USD,75.77,75.77
t0002540,c01922,p0017,2025-09-14 23:18:00+00:00,2025-09-14,2025-09,MX,LATAM,books,paid,USD,18.05,18.05
t0009179,c00783,p0105,2025-09-14 23:32:00+00:00,2025-09-14,2025-09,IT,EU,toys,paid,BRL,16.71,3.0078
t0010824,c03399,p0026,2025-09-15 06:19:00+00:00,2025-09-15,2025-09,US,,beauty,paid,USD,95.17,95.17
t0011204,c00883,p0001,2025-09-15 07:05:00+00:00,2025-09-15,2025-09,DE,EU,books,paid,USD,32.16,32.16
t0004152,c03338,p0063,2025-09-15 07:37:00+00:00,2025-09-15,2025-09,US,,toys,paid,EUR,12.03,12.9924
t0000781,c02011,p0064,2025-09-15 07:38:00+00:00,2025-09-15,2025-09,AR,LATAM,books,paid,USD,489.42,489.42
t0006496,c02675,p0044,2025-09-15 08:00:00+00:00,2025-09-15,2025-09,ES,EU,toys,paid,USD,13.69,13.69
t0000953,c01509,p0015,2025-09-15 08:19:00+00:00,2025-09-15,2025-09,,,electronics,paid,BRL,160.9,28.962
t0002697,c02912,p0051,2025-09-15 08:38:00+00:00,2025-09-15,2025-09,FR,EU,sports,paid,USD,36.74,36.74
t0010413,c01513,p0073,2025-09-15 09:21:00+00:00,2025-09-15,2025-09,US,,electronics,paid,MXN,244.8,14.198400000000001
t0016055,c02958,p0011,2025-09-15 09:47:00+00:00,2025-09-15,2025-09,CA,,electronics,paid,USD,352.27,352.27
t0017456,c02494,p0108,2025-09-15 10:05:00+00:00,2025-09-15,2025-09,CA,,beauty,refunded,USD,33.85,33.85
t0019962,c00665,p0023,2025-09-15 10:17:00+00:00,2025-09-15,2025-09,PE,LATAM,books,paid,USD,33.97,33.97
t0015129,c00163,p0117,2025-09-15 10:33:00+00:00,2025-09-15,2025-09,US,,beauty,paid,USD,58.3,58.3
t0010565,c00114,p0031,2025-09-15 10:48:00+00:00,2025-09-15,2025-09,BR,LATAM,home,refunded,EUR,22.52,24.3216
t0015189,c00042,p0074,2025-09-15 10:56:00+00:00,2025-09-15,2025-09,CA,,beauty,paid,USD,45.0,45.0
t0021961,c02446,p0023,2025-09-15 10:58:00+00:00,2025-09-15,2025-09,BR,LATAM,books,paid,EUR,15.88,17.1504
t0018217,c01092,p0038,2025-09-15 11:22:00+00:00,2025-09-15,2025-09,CA,,electronics,paid,EUR,140.48,151.7184
t0000714,c03404,p0117,2025-09-15 11:23:00+00:00,2025-09-15,2025-09,US,,beauty,paid,BRL,16.51,2.9718
t0013943,c03086,p0109,2025-09-15 11:26:00+00:00,2025-09-15,2025-09,CA,,books,paid,EUR,57.96,62.5968
t0004006,c00436,p0101,2025-09-15 11:33:00+00:00,2025-09-15,2025-09,BR,LATAM,electronics,refunded,MXN,301.11,17.464380000000002
t0000200,c00196,p0074,2025-09-15 11:34:00+00:00,2025-09-15,2025-09,IT,EU,beauty,paid,USD,79.25,79.25
t0013737,c02104,p0062,2025-09-15 11:48:00+00:00,2025-09-15,2025-09,DE,EU,books,paid,USD,46.4,46.4
t0001485,c00256,p0066,2025-09-15 11:49:00+00:00,2025-09-15,2025-09,CO,LATAM,home,refunded,USD,20.81,20.81
t0000279,c00626,p0079,2025-09-15 12:13:00+00:00,2025-09-15,2025-09,CO,LATAM,books,paid,USD,13.79,13.79
t0004135,c00955,p0095,2025-09-15 12:13:00+00:00,2025-09-15,2025-09,US,,beauty,paid,BRL,16.87,3.0366
t0000437,c02058,p0097,2025-09-15 12:18:00+00:00,2025-09-15,2025-09,MX,LATAM,clothing,cancelled,USD,50.14,50.14
t0018610,c00777,p0091,2025-09-15 12:24:00+00:00,2025-09-15,2025-09,PT,EU,electronics,refunded,EUR,196.54,212.2632
t0002144,c00307,p0065,2025-09-15 12:28:00+00:00,2025-09-15,2025-09,CL,LATAM,books,refunded,EUR,13.25,14.31
t0010425,c01729,p0087,2025-09-15 12:39:00+00:00,2025-09-15,2025-09,BR,LATAM,beauty,paid,EUR,55.38,59.81040000000001
t0008587,c01617,p0064,2025-09-15 12:49:00+00:00,2025-09-15,2025-09,,,books,paid,MXN,23.43,1.35894
t0005441,c00699,p0002,2025-09-15 12:54:00+00:00,2025-09-15,2025-09,CL,LATAM,sports,paid,USD,95.72,95.72
t0007351,c02630,p0031,2025-09-15 13:04:00+00:00,2025-09-15,2025-09,CA,,home,paid,USD,66.15,66.15
t0010844,c03344,p0060,2025-09-15 13:26:00+00:00,2025-09-15,2025-09,CA,,books,paid,EUR,10.2,11.016
t0016267,c01464,p0061,2025-09-15 13:28:00+00:00,2025-09-15,2025-09,ES,EU,clothing,paid,BRL,25.2,4.536
t0007560,c02182,p0020,2025-09-15 13:34:00+00:00,2025-09-15,2025-09,BR,LATAM,books,paid,USD,20.24,20.24
t0010331,c02097,p0072,2025-09-15 13:36:00+00:00,2025-09-15,2025-09,PE,LATAM,electronics,paid,USD,242.59,242.59
t0008409,c01632,p0027,2025-09-15 13:41:00+00:00,2025-09-15,2025-09,US,,electronics,paid,USD,187.81,187.81
t0010195,c01972,p0001,2025-09-15 13:42:00+00:00,2025-09-15,2025-09,US,,books,refunded,EUR,22.22,23.997600000000002
t0009668,c02059,p0091,2025-09-15 13:54:00+00:00,2025-09-15,2025-09,BR,LATAM,electronics,paid,USD,1673.55,1673.55
t0000852,c01876,p0006,2025-09-15 14:00:00+00:00,2025-09-15,2025-09,DE,EU,electronics,refunded,MXN,102.35,5.9363
t0008872,c03467,p0049,2025-09-15 14:00:00+00:00,2025-09-15,2025-09,US,,home,refunded,USD,43.21,43.21
t0000074,c00428,p0093,2025-09-15 14:18:00+00:00,2025-09-15,2025-09,PT,EU,beauty,refunded,USD,51.18,51.18
t0000154,c01949,p0035,2025-09-15 14:40:00+00:00,2025-09-15,2025-09,CA,,sports,paid,USD,70.3,70.3
t0002397,c00101,p0012,2025-09-15 14:58:00+00:00,2025-09-15,2025-09,FR,EU,sports,paid,USD,16.17,16.17
t0012383,c02313,p0007,2025-09-15 15:19:00+00:00,2025-09-15,2025-09,DE,EU,electronics,paid,USD,193.81,193.81
t0011000,c01852,p0066,2025-09-15 16:14:00+00:00,2025-09-15,2025-09,BR,LATAM,home,paid,USD,30.4,30.4
t0008550,c02673,p0070,2025-09-15 16:25:00+00:00,2025-09-15,2025-09,DE,EU,sports,paid,USD,90.9,90.9
t0010791,c00477,p0091,2025-09-15 16:46:00+00:00,2025-09-15,2025-09,US,,electronics,refunded,USD,260.66,260.66
t0020702,c02397,p0081,2025-09-15 17:18:00+00:00,2025-09-15,2025-09,IT,EU,toys,paid,EUR,39.64,42.81120000000001
t0003964,c03389,p0002,2025-09-15 17:25:00+00:00,2025-09-15,2025-09,DE,EU,sports,paid,USD,91.4,91.4
